title,link,abstract
EYEditor: Towards On-the-Go Heads-Up Text Editing Using Voice and Manual Input,https://dl.acm.org/doi/10.1145/3313831.3376173,"
On-the-go text-editing is difficult, yet frequently done in everyday lives. Using smartphones for editing text forces users into a heads-down posture which can be undesirable and unsafe. We present EYEditor, a heads-up smartglass-based solution that displays the text on a see-through peripheral display and allows text-editing with voice and manual input. The choices of output modality (visual and/or audio) and content presentation were made after a controlled experiment, which showed that sentence-by-sentence visual-only presentation is best for optimizing users' editing and path-navigation capabilities. A second experiment formally evaluated EYEditor against the standard smartphone-based solution for tasks with varied editing complexities and navigation difficulties. The results showed that EYEditor outperformed smartphones as either the path OR the task became more difficult. Yet, the advantage of EYEditor became less salient when both the editing and navigation was difficult. We discuss trade-offs and insights gained for future heads-up text-editing solutions. We presented EYEditor, a novel heads-up, smartglass-based text-editing solution optimized for on-the-go use cases with a combination of voice and manual input. An iterative design process with two controlled experiments gained us the following insights as take-away messages: 1) text content should be presented visually, sentence-by-sentence to optimize users’ text-correction and path-navigation capabilities on the go; 2) overlapping audio and visual output (reading-while-listening) or overloading the screen space with text is highly distracting for on-the-go text-editing and should be avoided; 3) our hybrid solution supports mobility while text-editing better than typing on a smartphone for more complex paths/tasks, until users’ attention span reaches a limit. In conclusion, our paper takes a significant step forward in understanding how to design heads-up interactions for on-the-go text-editing. This is also our first step to establish the feasibility, desirability and viability of using smart glasses as an interactive platform in on-the-go scenarios.

"
"""No powers, man!"": A Student Perspective on Designing University Smart Building Interactions",https://dl.acm.org/doi/10.1145/3313831.3376174,"
Smart buildings offer an opportunity for better performance and enhanced experience by contextualising services and interactions to the needs and practices of occupants. Yet, this vision is limited by established approaches to building management, delivered top-down through professional facilities management teams, opening up an interaction-gap between occupants and the spaces they inhabit. To address the challenge of how smart buildings might be more inclusively managed, we present the results of a qualitative study with student occupants of a smart building, with design workshops including building walks and speculative futuring. We develop new understandings of how student occupants conceptualise and evaluate spaces as they experience them, and of how building management practices might evolve with new sociotechnical systems that better leverage occupant agency. Our findings point to important directions for HCI research in this nascent area, including the need for HBI (Human-Building Interaction) design to challenge entrenched roles in building management. We presented a study of student occupants of a smart building, resulting in new understandings of how HCI and HBI practitioners might design interactions that foster agency and participation in facilities management processes. Findings from a qualitative processincluding a building walk and speculative design workshop led to new understandings of students’ situated experiences within the smart building, and socio-organisational concerns for the design of HBI. We suggest new directions for the HCI and HBI fields in this area, including an open challenge for future work to disrupt existing service-oriented structures in facilities management.
"
"""I Hear You, I Feel You"": Encouraging Deep Self-disclosure through a Chatbot",https://dl.acm.org/doi/10.1145/3313831.3376175,"
Chatbots have great potential to serve as a low-cost, effective tool to support people's self-disclosure. Prior work has shown that reciprocity occurs in human-machine dialog; however, whether reciprocity can be leveraged to promote and sustain deep self-disclosure over time has not been systematically studied. In this work, we design, implement and evaluate a chatbot that has self-disclosure features when it performs small talk with people. We ran a study with 47 participants and divided them into three groups to use different chatting styles of the chatbot for three weeks. We found that chatbot self-disclosure had a reciprocal effect on promoting deeper participant self-disclosure that lasted over the study period, in which the other chat styles without self-disclosure features failed to deliver. Chatbot self-disclosure also had a positive effect on improving participants' perceived intimacy and enjoyment over the study period. Finally, we reflect on the design implications of chatbots where deep self-disclosure is needed over time. In this study, we conducted a three-week study to investigate how self-disclosure of chatbots affects users’ self-disclosure behavior. Both conversation styles and the time elapsed since the start of the experiment influenced users’ subjective experiences of using the chatbot and their objective selfdisclosure behavior. In general, the chatbot that made its own self-disclosures performed better at facilitating its users’ selfdisclosures in response to sensitive questions, successfully encouraging users to provide longer responses and express deeper thoughts and feelings on sensitive topics. However, this effect might only be applicable to sensitive questions, insofar as in the case of journaling, answer length decreased and fewer feelings were disclosed as time went by.
"
"CARoma Therapy: Pleasant Scents Promote Safer Driving, Better Mood, and Improved Well-Being
                     in Angry Drivers",https://dl.acm.org/doi/10.1145/3313831.3376176,"
Driving is a task that is often affected by emotions. The effect of emotions on driving has been extensively studied. Anger is an emotion that dominates in such investigations. Despite the knowledge on strong links between scents and emotions, few studies have explored the effect of olfactory stimulation in a context of driving. Such an outcome provides HCI practitioners very little knowledge on how to design for emotions using olfactory stimulation in the car. We carried out three studies to select scents of different valence and arousal levels (i.e. rose, peppermint, and civet) and anger eliciting stimuli (i.e. affective pictures and on-road events). We used this knowledge to conduct the fourth user study investigating how the selected scents change the emotional state, well-being, and driving behaviour of drivers in an induced angry state. Our findings enable better decisions on what scents to choose when designing interactions for angry drivers. It is dangerous to feel angry while driving a car. Anger leads to aggressive driving behaviour [21] and crashes [26]. The 2018 data from the National Highway Traffic Safety Administration (NHTSA) [48] suggests that 94% of all road traffic accidents are caused by driver error. 33% of such accidents could be linked to behaviours associated with road rage (e.g. driving too fast, illegal manoeuvre). Therefor, a strategy for changing anger to a positive or neutral emotion might become crucial in reducing the number of accidents. Our findings suggest that pleasant scents (such as rose and peppermint) could be able to shift the emotion of the driver towards the positive valence. However, in terms of well-being, it would be necessary to customise the choice based on the driver’s preferences. From its properties, the scent of peppermint is more arousing than rose, however, our interview data provides hints that some people might find it calming, as peppermint is associated with comforting experiences. In terms of driving behaviour, our findings show that an unpleasant scent (i.e. civet) might not be a good choice for stimulating angry drivers, as it results in a significantly higher number of collisions. On the contrary, pleasant scents of rose and peppermint could be able to help calm the driver down.
"
Understanding and Visualizing Data Iteration in Machine Learning,https://dl.acm.org/doi/10.1145/3313831.3376177,"
Successful machine learning (ML) applications require iterations on both modeling and the underlying data. While prior visualization tools for ML primarily focus on modeling, our interviews with 23 ML practitioners reveal that they improve model performance frequently by iterating on their data (e.g., collecting new data, adding labels) rather than their models. We also identify common types of data iterations and associated analysis tasks and challenges. To help attribute data iterations to model performance, we design a collection of interactive visualizations and integrate them into a prototype, Chameleon, that lets users compare data features, training/testing splits, and performance across data versions. We present two case studies where developers apply \system to their own evolving datasets on production ML projects. Our interface helps them verify data collection efforts, find failure cases stretching across data versions, capture data processing changes that impacted performance, and identify opportunities for future data iterations. In this paper, we explored the practice of data iteration in production machine learning. We conducted formative research through interviewing 23 applied ML developers across 13 teams at Apple. We identified a set of tasks and challenges practitioners face to tackle changing datasets. We then designed and developed a set of interactive visualizations integrated into a prototype tool that supports these tasks. We demonstrated the tool’s effectiveness on two case studies where model developers applied the interface to their own evolving datasets used in production ML projects. We hope this work emphasizes the importance of designing data as equally important as designing models in the ML process, inspiring future research and tooling around evolving data.

"
Is This An Ad?: Automatically Disclosing Online Endorsements On YouTube With AdIntuition,https://dl.acm.org/doi/10.1145/3313831.3376178,"
Undisclosed online endorsements on social media can be misleading to users who may not know when viewed content contains advertisements. Despite federal regulations requiring content creators to disclose online endorsements, studies suggest that less than 10% do so in practice. To overcome this issue, we need knowledge of how to best detect online endorsements, knowledge about how prevalent online endorsements are in the wild, and ways to design systems to automatically disclose advertising content to viewers. To that end, we designed, implemented, and evaluated a tool called AdIntuition which automatically discloses when YouTube videos contain affiliate marketing, a type of social media endorsement. We evaluated AdIntuition with 783 users using a survey, field deployment, and diary study. We discuss our findings and recommendations for future measurements of and tools to detect and alert users about affiliate marketing content. In this paper, we presented new ways to detect and measure affiliate marketing content on YouTube and a tool for automatically disclosing this content to users on the platform. We also presented findings from evaluating the tool, AdIntuition which suggest that the detection techniques are performing reasonably well and that users are able to better identify advertising content with AdIntuition’s automatic disclosures. Based on our findings, we recommend that future studies extend our work to build more robust online automatic ad detection tools to keep users informed about the content they are viewing.

"
"Unplatformed Design: A Model for Appropriating Social Media Technologies for Coordinated
                     Participation",https://dl.acm.org/doi/10.1145/3313831.3376179,"
Using existing social media technologies as a resource for design offers significant potential for sustainable and scalable ways of coordinating participation. We look at three exemplar projects in three distinct domains that have successfully coordinated participation through the configuration and augmentation of existing social media technologies: participatory future forecasting, participatory health research, and connectivist learning. In this paper we conceptualise social media technologies as material for design, that is, as the raw material with which coordinated participation is realized. From this we develop a model that proposes four material qualities of social media technologies, morphology, role, representation of activity and permeability, and point to how they can be productively employed in the design of coordination of participation. We have presented a model for the unplatformed design of coordinated participation. The model consists of a conceptualization of social media technologies as a design material, with four material qualities morphology, role, representation of activity and permeability and the ways in which they can be manipulated through configuration, hard augmentation and soft augmentation. We have demonstrated the utility of this model from our investigation of three case studies of coordinated participation, and have pointed to the implications of unplatformed design as drawing attention to new resources for design around the appropriation of existing social media technologies, which may have ramifications on both the design of these technologies and on the design of coordinated participation going forward.
"
DoughNets: Visualising Networks Using Torus Wrapping,https://dl.acm.org/doi/10.1145/3313831.3376180,"
We investigate visualisations of networks on a 2-dimensional torus topology, like an opened-up and flattened doughnut. That is, the network is drawn on a rectangular area while ""wrapping"" specific links around the border. Previous work on torus drawings of networks has been mostly theoretical, limited to certain classes of networks, and not evaluated by human readability studies. We offer a simple interactive layout approach applicable to general graphs. We use this to find layouts affording better aesthetics in terms of conventional measures like more equal edge length and fewer crossings. In two controlled user studies we find that torus layout with either additional context or interactive panning provided significant performance improvement (in terms of error and time) over torus layout without either of these improvements, to the point that it is comparable to standard non-torus layout. Our studies indicate that torus layout could be a practical technique (not worse than standard graph visualisation techniques) for the tasks tested, but that either redundant context or interactive panning are necessary. The graphs tested were automatically generated using algorithms designed to simulate naturally occurring graphs, but we would like to further evaluate the torus representations in a real-world application and see if it is usable by domain experts. We recognise that testing other types of tasks (such as cluster identification) on larger graphs is an important next step - but it is beyond the scope of this initial study which focuses on precise graph readability and path/edge following. We would also like to see if torus drawing works well for graphs larger than those in our studies (the largest had 15 nodes and 36 edges). We hope that the reduced clutter torus diagrams may work well for tasks particularly important to large networks, and those with complex structures that can benefit from a relaxation of the structure and less line crossings. Technically speaking, our stress-minimising torus layout method is the first method we are aware of that is able to layout all graphs (not just graphs limited to a particular genus) on a torus topology. While we can force it to converge we cannot make strong guarantees that it converges to a local optimum. The interactive nature of the algorithm means that a user can guide it to a quite reasonable layout, certainly layouts that were good enough for our study. However, we are interested to see if the combinatorial techniques for layout of restricted classes of graphs on the torus, can be adapted to help us find good starting conditions for our stress-minimising torus layout in order to create a robust and completely autonomous high-quality torus layout.

"
"Addressing Cognitive and Emotional Barriers in Parent-Clinician Communication through
                     Behavioral Visualization Webtools",https://dl.acm.org/doi/10.1145/3313831.3376181,"
Effective communication between clinicians and parents of young children with developmental delays can decrease parents' anxiety, help them handle bad news, and improve their adherence to proposed interventions. However, parents have reported dissatisfaction regarding their current communication with clinicians, and they face cognitive and emotional challenges when discussing their child's developmental delays. In this paper, we present visualization as a facilitator of parent-clinician communication and how it could address existing communication challenges. Parents and clinicians anticipated visualization webtools would aid their communication by helping parents gain a better understanding of their child, acting as objective evidence, and highlighting the strength of the child as well as important medical concepts. In addition, visualization can act as a longitudinal record, helping parents track, explore, and share their child's developmental progress. Finally, we propose visualization as a tool to guide parents in their transition from feeling emotional and disempowered to advocating with confidence. While effective parent-clinician communication on developmental delay is important, parents experience an emotional strain as they discuss hopes and fears, developmental concerns, and feelings of distress. In addition to the emotional strain, parents also experience a cognitive burden due to medical jargon or presentation of data that is inaccessible to them. In this paper, we presented data visualization webtools as a method of facilitating parent-clinician communication that could address these communicative challenges. Parents and clinicians responded positively to the idea of using visualizations in their conversations and suggested three ways in which they would be useful. Two additional roles of visualization in clinical settings were discussed – acting as a longitudinal record of the child’s development and preserving privacy while sharing behavioral data with others. We conclude by suggesting how visualizations could be used in clinical communication while preventing misinformation, and how visualization could empower parents in their journey from dealing with emotions to actively advocating for their child.

"
"""On Finsta, I can say 'Hail Satan'"": Being Authentic but Disagreeable on Instagram",https://dl.acm.org/doi/10.1145/3313831.3376182,"
We use personality theory to compare self-presentation between multiple Instagram accounts, investigating authenticity and consistency. Many studies claim social media promote inauthentic self-presentation focused on socially desirable traits. At the same time, affordances suggest that self-presentation should be relatively consistent within one social medium. For 88 participants, we examine personality traits for 'real Instagram' ('Rinsta') versus 'fake Instagram' ('Finsta') accounts, comparing these with people's offline traits using mixed-methods. Counterintuitively, we find Finsta accounts often present socially undesirable traits. Furthermore, different accounts on the same social medium reveal quite different styles of self-presentation. Overall Finstas are more Extraverted, less Conscientious, and less Agreeable than Rinstas, although equally Neurotic as offline. Interviews indicate trait differences arise from differing audience perceptions. A large anonymous Rinsta audience promotes a carefully curated self. In contrast, a small but trusted Finsta audience can engender more authentic, but negative self-presentation. We discuss design and theory implications. We find large, reliable personality differences between different profiles on Instagram and Offline. On Rinsta, people perceive their personality as less Neurotic and Extraverted, presenting a positively curated version of themselves. On Finsta, people see their personality as more Extraverted and Neurotic, but less Agreeable and Conscientious, as a result of presenting a more authentic yet also negative and taboo self. These differences seem to arise from differences in audience, allowing for vastly different self-presentations. Results have important implications for the theory and design of social media.
"
Inhaling and Exhaling: How Technologies Can Perceptually Extend our Breath Awareness,https://dl.acm.org/doi/10.1145/3313831.3376183,"
Attending to breath is a self-awareness practice that exists within many contemplative and reflective traditions and is recognized for its benefits to well-being. Our current technological landscape embraces a large body of systems that utilize breath data in order to foster self-awareness. This paper seeks to deepen our understanding of the design space of systems that perceptually extend breath awareness. Our contribution is twofold: (1) our analysis reveals how the underlying theoretical frameworks shape the system design and its evaluation, and (2) how system design features support perceptual extension of breath awareness. We review and critically analyze 31 breath-based interactive systems. We identify 4 theoretical frameworks and 3 design strategies for interactive systems that perceptually extend breath awareness. We reflect upon this design space from both a theoretical and system design perspective, and propose future design directions for developing systems that ""listen to"" breath and perceptually extend it. We critically analyzed 31 breath-based interactive systems and unveiled four theoretical frameworks that shape design goals and decisions through their differing epistemological commitments. Our goal was to deepen the understanding of design approaches employed to perceptually extend breath awareness. To that end, we discussed three design features of these systems that help users in guiding and sustaining attention to their breathing, and how these features support the theoretical frameworks underlying the motivation of the systems. We conclude the paper with two takeaway points regarding design of systems that perceptually extend breath.
"
"Reading with the Tongue: Individual Differences Affect the Perception of Ambiguous
                     Stimuli with the BrainPort",https://dl.acm.org/doi/10.1145/3313831.3376184,"
There is an increasing interest in non-visual interfaces for HCI to take advantage of the information processing capability of the other sensory modalities. The BrainPort is a vision-to-tactile sensory substitution device that conveys information through electro-stimulation on the tongue. As the tongue is a horizontal surface, it makes for an interesting platform to study the brain's representation of space. But which way is up on the tongue? We provided participants with perceptually ambiguous stimuli and measured how often different perspectives were adopted; furthermore, whether camera orientation and gender had an effect. Additionally, we examined whether personality (trait extraversion and openness) could predict the perspective taken. We found that self-centered perspectives were predominantly adopted, and that trait openness may predict perspective. This research demonstrates how individual differences can affect the usability of sensory substitution devices, and highlights the need for flexible and customisable interfaces. The research of sensory substitution has much to offer the field of HCI, in the form of maximizing information transfer through non-visual displays. Our research into perspectivetaking, using the tongue as an interface receptor, shows that when considering tactile displays, it is crucial to strive for the most customizable displays as possible. Factors that contribute to making a device as intuitive as possible can range through personal, interpersonal, and spatial; we tested gender, trait openness and extraversion, and camera orientation. We saw that openness may have played a small role in influencing the adopted perspective, but not to a sufficient enough degree to explain the observed variation within the sample. Making devices highly customizable would allow for individual differences within a user population, regardless of influencing factors. Specifically, regarding the BrainPort, a simple software update could improve the accessibility for users, particularly in the initial stages of acquiring the device.
"
"Bottom-Up Organizing with Tools from On High: Understanding the Data Practices of
                     Labor Organizers",https://dl.acm.org/doi/10.1145/3313831.3376185,"
This paper provides insight into the use of data tools in the American labor movement by analyzing the practices of staff employed by unions to organize alongside union members. We interviewed 23 field-level staff organizers about how they use data tools to evaluate membership. We find that organizers work around and outside of these tools to develop access to data for union members and calibrate data representations to meet local needs. Organizers mediate between local and central versions of the data, and draw on their contextual knowledge to challenge campaign strategy. We argue that networked data tools can compound field organizers' lack of discretion, making it more difficult for unions to assess and act on the will of union membership. We show how the use of networked data tools can lead to less accurate data, and discuss how bottom-up approaches to data gathering can support more accurate membership assessments. In this paper we describe how networked data management systems impact the on-the-ground experiences of organizers and what work they must do to actually make the data useful for the union and their own work as organizers. We have described how field organizers negotiate differential levels of data access and calibrate representations of the data to different levels of the union’s organization. We have also shown how organizer’s ability to do these things is potentially impacted by the use of networked data tools, because the tools introduce implementation lag and change the way knowledge is exchanged within the organization, limiting the unique knowledge the field level organizer can leverage in making recommendations. We discuss how the use of these tools constrains the organizer’s ability to efficiently share membership data with activists, potentially hindering data gathering and member activist leadership development. We make recommendations for improvements to the design of systems–to anticipate and support data workarounds through better frontend data migration–and to the role and distribution of technical expertise within the labor union’s organization structure.
"
Move Your Body: Engaging Museum Visitors with Human-Data Interaction,https://dl.acm.org/doi/10.1145/3313831.3376186,"
Museums have embraced embodied interaction: its novelty generates buzz and excitement among their patrons, and it has enormous educational potential. Human-Data Interaction (HDI) is a class of embodied interactions that enables people to explore large sets of data using interactive visualizations that users control with gestures and body movements. In museums, however, HDI installations have no utility if visitors do not engage with them. In this paper, we present a quasi-experimental study that investigates how different ways of representing the user (""mode type"") next-to a data visualization alters the way in which people engage with a HDI system. We consider four mode types: avatar, skeleton, camera overlay, and control. Our findings indicate that the mode type impacts the number of visitors that interact with the installation, the gestures that people do, and the amount of time that visitors spend observing the data on display and interacting with the system. In this paper, we tackled four challenges for the design of interactive HDI installations: limiting display blindness and attracting people towards the screen; aiding visitors in guessing the gestures and body movements that control the system; keeping users engaged in the interaction; and, sustaining visitors’ attention on the data. Our results indicate that the design of the visualization and, in particular, how we represent people on the screen (mode type) impacts the number of visitors that interact with the installation, the gestures that people do, and the amount of time that visitors spend observing the data on display and interacting with the system. Future work should investigate whether mode type and interaction type also influence the way in which visitors discuss the data sets on the screen (probably by taking a more qualitative approach in terms of research design).
"
Experiential Qualities of Whispering with Voice Assistants,https://dl.acm.org/doi/10.1145/3313831.3376187,"
We present a Research through Design project that explores how whispering influences the ways people experience and interact with voice assistants. The research project includes a co-speculation workshop and the use of a design probe, which culminated in the production of a design fiction short film. Our design-led inquiry contributes with experiential qualities of whispering with voice assistants: creepiness, trust, and intimacy. Furthermore, we present how whispering opens up new dimensions of how and when voice interaction could be used. We propose that designers of whispering voice assistants should reflect on how they facilitate the experiential qualities of creepiness, trust, and intimacy, and reflect on the potential challenges whispering brings to the relation between a user and a voice assistant. In this paper, we presented a RtD project exploring whispering with voice assistants. The research project included an auto-ethnographic experiences with Amazon Alexa and Google Home, a co-speculation workshop, the use of a probe as well as a design fiction short film One. Our argument for this research is the need to better understand how whispering can change and shape how designers design voice assistants and how whispering affects the user of the voice assistant. The design fiction short film presented in this paper particularises a novel way to communicate with a voice assistant, speculating on the experiences and aesthetics of whispering and how whispering could change the human-computer relation. We contributed with dimensions of whispering, closer to instrumental ideals, and experiential qualities, closer to the aesthetics of interaction. The design fiction short film raises several open-ended questions relating to the experiential qualities, such as: What are the limits to how human-like we want our technologies to be, and how close we want to be with them? Can the trust created by an increased sense of empathy from technologies be beneficial to a user, or are we doomed to rely on technology even more in the future? What does this mean to our freedom of choice and expression? These questions are hardly resolved by this research but instead addressed for future speculations to be explored and evaluated in RtD and empirical studies.
"
