title,link,abstract
"Deaf and Hard-of-hearing Individuals' Preferences for Wearable and Mobile Sound Awareness
                     Technologies",https://dl.acm.org/doi/10.1145/3290605.3300276,"
To investigate preferences for mobile and wearable sound awareness systems, we conducted an online survey with 201 DHH participants. The survey explores how demographic factors affect perceptions of sound awareness technologies, gauges interest in specific sounds and sound characteristics, solicits reactions to three design scenarios (smartphone, smartwatch, head-mounted display) and two output modalities (visual, haptic), and probes issues related to social context of use. While most participants were highly interested in being aware of sounds, this interest was modulated by communication preference--that is, for sign or oral communication or both. Almost all participants wanted both visual and haptic feedback and 75% preferred to have that feedback on separate devices (e.g., haptic on smartwatch, visual on head-mounted display). Other findings related to sound type, full captions vs. keywords, sound filtering, notification styles, and social context provide direct guidance for the design of future mobile and wearable sound awareness systems. We presented an online survey with 201 DHH participants investigating interest in sound awareness and preferences about the design of a mobile or wearable sound awareness technology. This study builds on past work on sound interests [3, 27, 39] to quantitatively examine the influence of demographic factors on interest level. We also specifically examine mobile and wearable form factors and feedback modalities. Results show a strong preference for having both haptic and visual feedback, the latter particularly for captions, with the most preferred device design being haptic notifications on a smartwatch and visual information on a head-mounted display or smartphone. Finally, our findings surface important cultural and social considerations that will need to be addressed for the successful adoption of mobile or wearable sound awareness technologies, such as a hesitance to use a sound awareness device with strangers or around Deaf friends or family.
"
"The Impact of User Characteristics and Preferences on Performance with an Unfamiliar
                     Voice User Interface",https://dl.acm.org/doi/10.1145/3290605.3300277,"
Voice User Interfaces (VUIs) are increasing in popularity. However, their invisible nature with no or limited visuals makes it difficult for users to interact with unfamiliar VUIs. We analyze the impact of user characteristics and preferences on how users interact with a VUI-based calendar, DiscoverCal. While recent VUI studies analyze user behavior through self-reported data, we extend this research by analyzing both VUI usage data and self-reported data to observe correlations between both data types. Results from our user study (n=50) led to four key findings: 1) programming experience did not have a wide-spread impact on performance metrics while 2) assimilation bias did, 3) participants with more technical confidence exhibited a trial-and-error approach, and 4) desiring more guidance from our VUI correlated with performance metrics that indicate cautious users. This paper presents the impact of user characteristics and VUI preferences on performance metrics of an unfamiliar VUI. We reviewed relevant research and identified user characteristics and VUI design preferences recently discussed in studies to impact users’ behavior with VUIs. From usage data collected from a user study (n=50), we have found the following: programming experience did not have a widespread impact on performance metrics while assimilation bias did, participants with more technical confidence exhibited a trial-and-error approach, and participants who desired visual guidance were more likely to have performance metrics that indicate cautious users. Based on our results, we present design implications for VUI design. A limitation of our study is that our participants were mostly in their 20’s. A sample including a more distributed age range could bring forth further insights of the impact of age. Additionally, we analyzed data retrieved from user interactions with a single context VUI (calendar management) that was multimodal. Future studies can compare our results with a voice-only VUI. Despite these limitations, our current findings can be used to design future adaptive techniques to support users in interacting with an unfamiliar VUI. Additional future work includes designing and evaluating adaptive VUIs that can recognize and tailor to individual user differences.
"
Pinpoint: A PCB Debugging Pipeline Using Interruptible Routing and Instrumentation,https://dl.acm.org/doi/10.1145/3290605.3300278,"
Difficulties in accessing, isolating, and iterating on the components and connections of a printed circuit board (PCB) create unique challenges in PCB debugging. Manual probing methods are slow and error prone, and even dedicated PCB testing equipment remains limited by its inability to modify the circuit during testing. We present Pinpoint, a tool that facilitates in-circuit PCB debugging through techniques such as programmatically probing signals, dynamically disconnecting components and subcircuits to test in isolation, and splicing in new elements to explore potential modifications. Pinpoint automatically instruments a PCB design and generates designs for a physical jig board that interfaces the user's PCB to our custom testing hardware and to software tools. We evaluate Pinpoint's ability to facilitate the debugging of various PCB issues by instrumenting and testing different classes of boards, as well as by characterizing its technical limitations and by soliciting feedback through a guided exploration with PCB designers. Pinpoint facilitates PCB debugging by addressing core issues in access, isolation, and iteration. By automatically instrumenting board designs and simplifying the fabrication of a hardware-software interface, it provides designers with new in-circuit functional testing methods. With continued growth in the space of personal electronic fabrication, we see Pinpoint as an important, yet early, step towards accessible computational support of PCB debugging tasks.

"
A Practice-Led Account of the Conceptual Evolution of UX Knowledge,https://dl.acm.org/doi/10.1145/3290605.3300279,"
The contours of user experience (UX) design practice have been shaped by a diverse array of practitioners and disciplines, resulting in a diffuse and decentralized body of UX-specific disciplinary knowledge. The rapidly shifting space that UX knowledge occupies, in conjunction with a long-existing research-practice gap, presents unique challenges and opportunities to UX educators and aspiring UX designers. In this paper, we analyzed a corpus of question and answer communication on UX Stack Exchange using a practice-led approach, identifying and documenting practitioners' conceptions of UX knowledge over a nine year period. Specifically, we used natural language processing techniques and qualitative content analysis to identify a disciplinary vocabulary invoked by UX designers in this online community, as well as conceptual trajectories spanning over nine years which could shed light on the evolution of UX practice. We further describe the implications of our findings for HCI research and UX education. In this paper, we performed a mixed-methods analysis of UX practitioner conversations on Stack Exchange, using a combination of content analysis and natural language processing to build a preliminary vocabulary of UX knowledge. Our analysis revealed a diverse array of knowledge types and concepts that emerged from a complex set of disciplinary sources, and a promising set of methods that could be used to further probe the dynamic nature of design knowledge in online communities. The approach to bubbling up UX knowledge is inherently generative in opening up new spaces for both methodological discussions and practical applications in education and pedagogy. Along this direction, we are able to ask broader questions such as how qualitative data analysis might productively be used alongside big data techniques, and how sources of big data such as social media conversations might be efectively utilized to guide future educational innovation.
"
Understanding Visual Cues in Visualizations Accompanied by Audio Narrations,https://dl.acm.org/doi/10.1145/3290605.3300280,"
It is often assumed that visual cues, which highlight specific parts of a visualization to guide the audience's attention, facilitate visualization storytelling and presentation. This assumption has not been systematically studied. We present an in-lab experiment and a Mechanical Turk study to examine the effects of integral and separable visual cues on the recall and comprehension of visualizations that are accompanied by audio narration. Eye-tracking data in the in-lab experiment confirm that cues helped the viewers focus on relevant parts of the visualization faster. We found that in general, visual cues did not have a significant effect on learning outcomes, but for specific cue techniques (e.g. glow) or specific chart types (e.g heatmap), cues significantly improved comprehension. Based on these results, we discuss how presenters might select visual cues depending on the role of the cues and the visualization type. We studied visual cues’ effectiveness and user preference by in-lab and online studies. The results show that visual cues may not lead to a significant improvement on people’s recall and comprehension of the visualizations with audio narration, but can help people focus on the relevant regions faster. We also found an inconsistency between the perceived effectiveness and the actual effectiveness of visual cues showing that people’s intuition on visual cues may not be accurate. Based on the results of our study, we propose different factors presenters should consider when choosing a visual cue including the role of the cue, the visual characteristics of the cued region, and the visual characteristics and the type of the visualization.

"
Context-Informed Scheduling and Analysis: Improving Accuracy of Mobile Self-Reports,https://dl.acm.org/doi/10.1145/3290605.3300281,"
Mobile self-reports are a popular technique to collect participant labelled data in the wild. While literature has focused on increasing participant compliance to self-report questionnaires, relatively little work has assessed response accuracy. In this paper, we investigate how participant context can affect response accuracy and help identify strategies to improve the accuracy of mobile self-report data. In a 3-week study we collect over 2,500 questionnaires containing both verifiable and non-verifiable questions. We find that response accuracy is higher for questionnaires that arrive when the phone is not in ongoing or very recent use. Furthermore, our results show that long completion times are an indicator of a lower accuracy. Using contextual mechanisms readily available on smartphones, we are able to explain up to 13% of the variance in participant accuracy. We offer actionable recommendations to assist researchers in their future deployments of mobile self-report studies. As researchers utilising self-report methods rely heavily on the answers provided by their participants, measuring and improving response accuracy is an important research avenue. Through a questionnaire assessing participants’ performance across a set of questions (recall, working memory, arithmetic) we identify contextual and study-wide factors affecting participant accuracy. Our results show that a short survey completion time did not correlate with a low response accuracy in our questionnaire items. In fact, surveys that took a long time to complete were more likely to be inaccurate. Furthermore, we find that contextual usage factors such as phone usage at the time of questionnaire arrival and the number of recent phone interactions influence participant accuracy. These contextual factors can be used to optimise questionnaire scheduling for improved data accuracy. We offer actionable recommendations to assist researchers in their future deployments of self-report studies. Cognition-aware scheduling provides a novel scheduling technique, which can best be used in combination with traditional ESM scheduling techniques (time or event-based) to reduce contextual bias. With an increased shift of Experience Sampling to the observation of external and verifiable phenomena [8, 11], we expect an increased focus on ensuring accuracy of responses in Experience Sampling.
"
BBeep: A Sonic Collision Avoidance System for Blind Travellers and Nearby Pedestrians,https://dl.acm.org/doi/10.1145/3290605.3300282,"
We present an assistive suitcase system, BBeep, for supporting blind people when walking through crowded environments. BBeep uses pre-emptive sound notifications to help clear a path by alerting both the user and nearby pedestrians about the potential risk of collision. BBeep triggers notifications by tracking pedestrians, predicting their future position in real-time, and provides sound notifications only when it anticipates a future collision. We investigate how different types and timings of sound affect nearby pedestrian behavior. In our experiments, we found that sound emission timing has a significant impact on nearby pedestrian trajectories when compared to different sound types. Based on these findings, we performed a real-world user study at an international airport, where blind participants navigated with the suitcase in crowded areas. We observed that the proposed system significantly reduces the number of imminent collisions. We proposed an assistive suitcase system, BBeep, that aimsto clear the path for blind users when walking through crowded spaces, by notifying both the user and sighted pedestrians about the risks of collision. It provides sound notifcations only when needed, based on pedestrian tracking and by predicting their future position in real-time. We frst investigated how to convey the sound feedback efectively to sighted pedestrians and designed the sonic notifcation interface of BBeep. Then, we conducted a real-world user study with visually impaired people in an airport. Results showed that BBeep reduces the number of situations of imminent collision risk when compared to notifying the blind user alone. Moreover, users found BBeep acceptable and appropriate to use in crowded, public spaces such as airports, train stations or shopping malls. Yet, they were more hesitant about using it in places they are supposed to be quiet. In the future, we plan to extend our collision prediction method, by using vision-based attention analysis to reduce the number of unnecessary sound emissions when the pedestrians have already noticed the presence of the blind user.

"
From Gender Biases to Gender-Inclusive Design: An Empirical Investigation,https://dl.acm.org/doi/10.1145/3290605.3300283,"
In recent years, research has revealed gender biases in numerous software products. But although some researchers have found ways to improve gender participation in specific software projects, general methods focus mainly on detecting gender biases -- not fixing them. To help fill this gap, we investigated whether the GenderMag bias detection method can lead directly to designs with fewer gender biases. In our 3-step investigation, two HCI researchers analyzed an industrial software product using GenderMag; we derived design changes to the product using the biases they found; and ran an empirical study of participants using the original product versus the new version. The results showed that using the method in this way did improve the software's inclusiveness: women succeeded more often in the new version than in the original; men's success rates improved too; and the gender gap entirely disappeared. In this paper, we have presented the first investigation into whether and how an HCI method to detect gender biases in software can generate more gender-inclusive designs. The method our study investigated was GenderMag; it was beyond the scope of this study to compare GenderMag with other usability inspection methods, or to generalize our results to other contexts. Also, other factors such as income, age, race, gender identification factors such as those discussed in [52], and algorithmic biases can influence software equity, and GenderMag does not address these. That said, in our setting, GenderMag alone did lead to more inclusive and more usable designs, as our results show. Specifically: • Improved designs in total: Participants in the postGenderMag condition, who used the design changes derived from the GenderMag analyses, were more successful on almost every individual task than Original participants. In total, the post-GenderMag participants failed less than half as often as participants in the Original version. • Accurately found issues: In 100% of the cases where analysts found an issue using GenderMag, the issue happened to one or more participants in the Original condition. Further, in most of the cases, the participants experiencing the issues had the facet values analysts predicted. • The facets pointed to the fixes: The method we used to achieve these results was to use the facets identified in Step 1 as starting points for creating the fixes (Step 2). The results suggest that this GenderMag-based sequence offers an effective, pre-user-study method to pinpoint and fix issues affecting gender- and cognitive-inclusivity. • From gender biases to gender-inclusiveness: After the design changes, the Original version’s gender gap in participants’ failure rates entirely disappeared. The results also illuminate the nuanced relationships between individual cognitive styles and gender. As such, the results have several direct implications for gender-inclusive design. First, designing for cognitive diversity improves software’s gender inclusiveness. Second, it is neither necessary nor desirable to devise two (or more) genderlabeled versions of the same software to serve different genders. Finally, many gender biases in software are cognitive biases, and many cognitive biases in software are gender biases. Thus, software designs that better support cognitive diversity also better support gender diversity—and improve the software for everyone.
"
"How to Work in the Car of the Future?: A Neuroergonomical Study Assessing Concentration, Performance and Workload Based on
                     Subjective, Behavioral and Neurophysiological Insights",https://dl.acm.org/doi/10.1145/3290605.3300284,"
Autonomous driving provides new opportunities for the use of time during a car ride. One such important scenario is working. We conducted a neuroergonomical study to compare three configurations of a car interior (based on lighting, visual stimulation, sound) regarding their potential to support productive work. We assessed participants? concentration, performance and workload with subjective, behavioral and EEG measures while they carried out two different concentration tasks during simulated autonomous driving. Our results show that a configuration with a large-area, bright light with high blue components, and reduced visual and auditory stimuli promote performance, quality, efficiency, increased concentration and lower cognitive workload. Increased visual and auditory stimulation paired with linear, darker light with very few blue components resulted in lower performance, reduced subjective concentration, and higher cognitive workload, but did not differ from a normal car configuration. Our multi-method approach thus reveals possible car interior configurations for an ideal workspace. Our neuroergonomical study shows that self-driving cars have the potential to serve as a workplace and that the interior design of light, sound and visual stimulation can be configured to support concentrated working. The multimethod approach helped us examine possible interior design set-ups and to come up with a holistic picture on the influences on concentration and workload. Our results are cumulative, which increases their robustness and extends our understanding of the constructs under investigation. We proposed three different variants of interior configurations for a workplace in a self-driving car and setup a driving simulator. We designed an experimental study that allowed us to investigate to what extent these configurations support a productive working style. The LC features relaxing light and enables the passenger to receive notifications and media content from their mobile phone on the interactive window screens of the car, thus combining the task of working with a more leisure-oriented environment. Our study shows that in this environment, subjective concentration, behavioral performance, and cognitive workload are comparable to the NC, the regular set-up of a car with standard lighting, traffic sound and a few visual distractors. The third interior variant (CC) was designed to deliberately boost the passenger’s concentration and productivity with an activating lighting concept, blurred window screens and reduced environmental sounds. The results of our study indicate that participants did indeed perform better in this set-up, while their perceived workload and actual cognitive workload were significantly lower than for the other design variants. The CC may be used as a guideline on how to adjust certain configurations in future autonomous cars in order to make them productive workplaces. By understanding the relationship between car configuration modes and cognitive workload, car manufacturers can design future interiors that adequately address human cognitive limitations, skills, and needs by providing optimal working conditions. To arrive at this conclusion, we used a multi-method approach combining subjective evaluation based on a questionnaire, behavioral measures capturing RTs and error rates, and EEG recordings assessing neurophysiological processes in the brain. The results of our study show that these methods complement each other well and, taken together, can provide a holistic picture about a participant’s experience and cognitive state in the context of working in an automotive setting. The study presented in this work should be regarded as a first step towards concrete design propositions for using cars as mobile offices. We ensured that - although being placed in a mock-up car - in all three configurations participants had the impression of being in an automated car (level 5). Thus, we offer an ecologically valid setup for inducing different mental workload and concentration levels by manipulating the interior design configuration. We based our design variants on the configuration of light, sound and visual stimulation. This is, quite obviously, only a subset of the interior features that can be configured. Future studies can build upon our initial design propositions and include other aspects such as temperature or seating configuration. Interestingly, we found that the leisure-oriented set-up did not have a negative effect on participant’s concentration, performance or workload. Still, in this study, the display of notifications and media on the interactive window screens was limited to a medium level. For future studies, it would be interesting to investigate the threshold of the amount of displayed media content for causing a cognitive overload and consequently impeding productive work. The next big step for future research would be to take this, and similar work out of the lab, and apply it to real-world scenarios. In our case, this might entail conducting similar investigations with more realistic office tasks and ultimately apply our findings to commercial self-driving cars. There are also attempts to improve real-time cognitive state assessment with neurophysiological measures and integrate respective sensors in the car interior [39]. This research fuels the design of adaptive in-car interfaces that are able to tailor interior configurations to the individual passenger based on data recorded during the car ride. For working scenarios, EEG-based quantification of workload, as demonstrated in our study, may become a valuable technique. The idea of a system adapting to the individual based on the current cognitive workload requires a robust estimation and user model that collects relevant information about the user during runtime. Our study provides an initial evidence that EEG is a valid approach to disentangle context-based influences on user’s mental workload capacities. We will therefore promote future research on real-time cognitive state assessment based on EEG for adaptive lighting conditions as well as visual and auditory information displays.
"
Sensing Posture-Aware Pen+Touch Interaction on Tablets,https://dl.acm.org/doi/10.1145/3290605.3300285,"
Many status-quo interfaces for tablets with pen + touch input capabilities force users to reach for device-centric UI widgets at fixed locations, rather than sensing and adapting to the user-centric posture. To address this problem, we propose sensing techniques that transition between various nuances of mobile and stationary use via postural awareness. These postural nuances include shifting hand grips, varying screen angle and orientation, planting the palm while writing or sketching, and detecting what direction the hands approach from. To achieve this, our system combines three sensing modalities: 1) raw capacitance touchscreen images, 2) inertial motion, and 3) electric field sensors around the screen bezel for grasp and hand proximity detection. We show how these sensors enable posture-aware pen+touch techniques that adapt interaction and morph user interface elements to suit fine-grained contexts of body-, arm-, hand-, and grip-centric frames of reference. Overall, our work demonstrates how posture awareness can adapt interaction, and morph user interface elements, to suit the fine-grained context of use for pen and touch interaction on tablets. Posture-awareness includes nuances of grip, the angle of the tablet, the presence and orientation of the palm on the screen while writing or sketching, and which direction the user reaches onto the screen from during touch. Taken together, these contributions show how a few simple sensors can enable tablets to more effectively support both ‘mobile’ and ‘stationary’ use—and the many gradations in-between.

"
"VirtualBricks: Exploring a Scalable, Modular Toolkit for Enabling Physical Manipulation in VR",https://dl.acm.org/doi/10.1145/3290605.3300286,"
Often Virtual Reality (VR) experiences are limited by the design of standard controllers. This work aims to liberate a VR developer from these limitations in the physical realm to provide an expressive match to the limitless possibilities in the virtual realm. VirtualBricks is a LEGO based toolkit that enables construction of a variety of physical-manipulation enabled controllers for VR, by offering a set of feature bricks that emulate as well as extend the capabilities of default controllers. Based on the LEGO platform, the toolkit provides a modular, scalable solution for enabling passive haptics in VR. We demonstrate the versatility of our designs through a rich set of applications including re-implementations of artifacts from recent research. We share a VR Integration package for integration with Unity VR IDE, the CAD models for the feature bricks, for easy deployment of VirtualBricks within the community. While Virtual Reality is a platform for endless explorations in the digital world, its developer and user have been limited by one-size-fts-all proprietary controllers. With VirtualBricks, we attempt to empower the VR developer with a toolkit that enables the creation of custom controllers to match the different application scenarios. With our LEGO-based feature bricks that provide a range of functionalities, a VR Integration software package that facilitates easy integration in Unity, we open up the design space of interactive controllers that allow a range of manipulation interactions. We demonstrate the inherent modularity, and scalability of our design through a set of implemented applications. We hope that the creative community of VR designers and developers will adopt and extend this toolkit to their heart’s desire.

"
Painting with CATS: Camera-Aided Texture Synthesis,https://dl.acm.org/doi/10.1145/3290605.3300287,"
We present CATS, a digital painting system that synthesizes textures from live video in real-time, short-cutting the typical brush- and texture- gathering workflow. Through the use of boundary-aware texture synthesis, CATS produces strokes that are non-repeating and blend smoothly with each other. This allows CATS to produce paintings that would be difficult to create with traditional art supplies or existing software. We evaluated the effectiveness of CATS by asking artists to integrate the tool into their creative practice for two weeks; their paintings and feedback demonstrate that CATS is an expressive tool which can be used to create richly textured paintings. We have presented CATS, a novel digital painting system that synthesizes texture from live video in real time. By capturing textures from live video, CATS accelerates the texture creation workflow and encourages an exploratory approach to painting. User study results demonstrate that artists could produce texture rich paintings that could not easily be made through purely digital or traditional means. This opens an exciting new avenue for using computation to facilitate the creative process and produce new materials for art creation.

"
A Comparison of Notification Techniques for Out-of-View Objects in Full-Coverage Displays,https://dl.acm.org/doi/10.1145/3290605.3300288,"
Full-coverage displays can place visual content anywhere on the interior surfaces of a room (e.g., a weather display near the coat stand). In these settings, digital artefacts can be located behind the user and out of their field of view - meaning that it can be difficult to notify the user when these artefacts need attention. Although much research has been carried out on notification, little is known about how best to direct people to the necessary location in room environments. We designed five diverse attention-guiding techniques for full-coverage display rooms, and evaluated them in a study where participants completed search tasks guided by the different techniques. Our study provides new results about notification in full-coverage displays: we showed benefits of persistent visualisations that could be followed all the way to the target and that indicate distance-to-target. Our findings provide useful information for improving the usability of interactive full-coverage environments. Many of the digital objects in a full-coverage display environment may be behind the user, and therefore out of view. When these objects need attention, it can be difficult for the system to notify the user and lead them to the correct object at the back of the environment. Although much research has been done on notification in general, little is known about how best to direct people to out-of-view locations in FCDs. To address this problem, we designed four attention-guiding techniques that take different approaches on several different design dimensions. We evaluated these techniques in a controlled study that simulated a realistic attention-demanding task in an FCD. The study showed that the Wedge technique performed best, but also showed how the fundamental differences between the guiding techniques led to several performance differences. Our findings provide designers with useful new information that can improve the effectiveness and usability of interactive full-coverage environments.

"
"An Evaluation of Radar Metaphors for Providing Directional Stimuli Using Non-Verbal
                     Sound",https://dl.acm.org/doi/10.1145/3290605.3300289,"
We compared four audio-based radar metaphors for providing directional stimuli to users of AR headsets. The metaphors are clock face, compass, white noise, and scale. Each metaphor, or method, signals the movement of a virtual arm in a radar sweep. In a user study, statistically significant differences were observed for accuracy and response time. Beat-based methods (clock face, compass) elicited responses biased to the left of the stimulus location, and non-beat-based methods (white noise, scale) produced responses biased to the right of the stimulus location. The beat methods were more accurate than the non-beat methods. However, the non-beat methods elicited quicker responses. We also discuss how response accuracy varies along the radar sweep between methods. These observations contribute design insights for non-verbal, non-visual directional prompting. On average, participants were able to perceive location stimulus to within 13° across all methods. With the compass method, this improved to below 10°. Beat-based delineations had better accuracy when identifying location stimulus. Non-beat-based delineations (using constant tones) elicited quicker responses from participants. There was a disparity between user preference and accuracy for beat-based methods, with participants preferring fewer delineations in the radar sweep. If accuracy is flexible, designers of radar metaphors should consider exploring non-beat-based methods of delineation to reduce cognitive load. There was variation between participants in both performance and preference for each method. This suggests providing options to personalize a radar sweep system to the method users are most comfortable with would be helpful, but (without further work) at the expense of accuracy in some cases. Participants with musical training performed better in all areas than those without. They were quicker and more accurate. This suggests that others who have enhanced auditory skills may also perform well, and this gives encouragement to the idea that visuallyimpaired users could find these metaphors useful. Investigation into the effect of multiple location stimuli on a single radar arm is the next step towards creating a metaphor that can provide a bigger picture of the user’s surroundings rather than a single location stimulus. It is possible that a method that works well for a single location stimulus breaks down when it is used with multiple stimuli. Similarly, methods that performed less well with a single stimulus may better support multiple prompts. The stimulus location tasks in this study were all conducted in isolation, further work could also include simultaneous tasks to assess the effects of additional cognitive load on accuracy of sweep methods. There is also the possibility to investigate how well a user can identify and distinguish different types of location stimuli, for example, using a different timbre for each location stimulus. Integration of effects, such as low-pass filters, could help encode extra information, such as proximity to objects. This has been used before effectively in other location stimuli systems [7]. Adjusting cutoff/resonance of the radar delineation sound could also be useful in conveying information such as proximity to walls. Further work with different participant groups will also help provide insight into the preferences of each groups, for example, with children or visually-impaired people. This study was a lab-based study carried out on a laptop. Another logical extension to the work is to implement the appropriate radar methods on an AR headset and evaluate with live spatial mapping data.
"
Integrated Workflows: Generating Feedback Between Digital and Physical Realms,https://dl.acm.org/doi/10.1145/3290605.3300290,"
As design thinking shifted away from conventional methods with the rapid adoption of computer-aided design and fabrication technologies, architects have been seeking ways to initiate a comprehensive dialogue between the virtual and the material realms. Current methodologies do not offer embodied workflows that utilize the feedback obtained through a subsequent transition process between physical and digital design. Therefore, narrowing the separation between these two platforms remains as a research problem. This literature review elaborates the divide between physical and digital design, testing and manufacturing techniques in the morphological process of architectural form. We first review the digital transformation in the architectural design discourse. Then, we proceed by introducing a variety of methods that are integrating digital and physical workflows and suggesting an alternative approach. Our work unveils that there is a need for empirical research with a focus on integrated approaches to create intuitively embodied experiences for architectural designers. We have provided an overview of the widening divide between the digital and physical manipulations in the architectural design process, starting from the 2D drafting era to the modern digital design and fabrication techniques. We have introduced critical ideas towards the rapid digitalization and discussed the significance of physical model making for architectural designers. Our review unveils that, despite the growing number of computational methods, materialization and physical input of the designer remain as a fundamental accelerator for the evolutionary process of architectural form. The sources we have included predominantly follow a linear and non-iterative transition between physical and digital workflows. Thus, there is an open area that requires further experimentation and testing with fluid feedbackbased integrated workflows. As future work, we will be further exploring the physical interactions with scanned 3D models to create manipulable 3D settings for architectural designers based on the theoretical background presented in this paper and the transitional method we have suggested in the end. To strengthen the feasibility of our transitional method we will be implementing efficient scanning settings [93]. We also plan to enhance the algorithmic transition phase with accurate translation approaches [83,105]. Findings of these empirical studies can assist us for designing an iterative loop process between the physical and digital realities. Once we are able to reduce the contradiction between virtual and real-world interaction, we will test our integrated method with architectural designers to determine its impact starting from the early creative stages of the design and form-finding processes. By improving our transitional approach, we will be aiming to replace the distorted creative thinking with a multidimensional comprehension of digital design and fabrication tools.
"
